,Unnamed: 0,file_name,ground_truth,word_lenth,transcribe_sentence,cer
662,662,5b9d1a8cc53e7e93334e3f4db257a651.wav,이건 스웨덴 브랜드이고 오너가 스웨덴 사람인가요?,27," 이건 스웨된 브랜드이고, 오는가 스웨된 사람인가요?",0.14285714285714285
663,663,8453f212e7e679fda17670c53f48eca0.wav,여기에 중국이 단체여행을 일부 허용한 점도 한몫했다.,29, 여기에 중국이 단체 여행을 일부 허용한 점도 한목했다.,0.045454545454545456
664,664,90beedef191b83f725cdaa866cd4cec1.wav,중고등학생 시절 치마를 입고 오랜 시간 동안 학교 책상에 앉아서 불편하게 공부하던 나에게 굉장히 흥미로웠습니다.,62, 중고등학교 시절 치마를 입고 오랜 시간 동안 학교 책상에 앉아서 불편하게 공부하던 나에게 굉장히 흥미로 왔습니다.,0.0425531914893617
665,665,8e4370dd7a07977ba1a686852815b20b.wav,내 친구가 이걸 읽는 것을 보고 나도 읽어 보았어.,28, 내 친구가 이걸 읽는 것을 보고 나도 읽어보았어,0.0
666,666,8187acc05e0a04e6d87887e20171f7d9.wav,큰 컴퓨터를 보유하지 않는 이유로는 공간이 부족하다는 의견이 있었으나 실제로 공간은 넓은 편이었어.,55, 큰 컴퓨터를 보유하지 않는 이유로는 공간이 부족하다는 의견이 있었으나 실제로 공간은 넓은 편이었어.,0.0
667,667,5744fe48db43fb41489ddf3430a16ece.wav,지도 교수 이름값이 없으면 원하는 곳에 취업할 수 없다.,31, 녹여수 이름값이 없으면 원하는 곳에 취업할 수 없다.,0.13636363636363635
668,668,73766a1b9b866bdc9fc1d10d51882fa2.wav,혹시 카드 키를 문 앞 키 꽂는 곳에 꽂으셨나요?,27, 혹시 카드키를 문화 배꼽는 곳에 두꺼워지셨나요?,0.35
669,669,b81d59ce8655830e191622a4633366d6.wav,너를 위해 이 초콜릿 케잌을 준비했어.,21, 너를 위해 이 초콜렛 케익을 준비했어,0.13333333333333333
670,670,51dc889790cee21b6fe15e10abcbfab4.wav,아무리 써도 거기서 거기인 마스크팩이라면 이제라도 바꿔보세요!,34, 아무리 써도 거기서 거기인 마스크팩이라면 이재라도 바꿔보세요.,0.037037037037037035
671,671,ec811f1d7007d37475510f00cf31d3d1.wav,떡볶이를 드신 후 볶음밥의 별미를 즐기세요.,24, 떡볶이를 드시는 별미를 즐기세요,0.3333333333333333
672,672,6d49b4a47a71cdd7bbc820e4746e387e.wav,현지 댄서들의 플라멩코 공연이 시작되자 선녀들은 넋을 잃고 바라봤다.,38, 현지 댄서들의 플라밍고 공연이 시작되자 터녀들은 넉스를 코 바라봤다,0.2413793103448276
673,673,c309db9e76e6be03550fb7179cfa4a5d.wav,여기는 앉아있을 만한 벤치가 하나도 없어 보이네.,27, 여기는 앉아있을만한 벤치가 하나도 없어보이네,0.0
674,674,a4b90a345bfe1ece2d0cf4d4588f41dd.wav,식물 추출물이 피부 거칢을 개선해주고 젊고 건강한 피부로 유지한다.,37, 식물 추출물이 피부 거칠물 개선해주고 점코 건강한 피부로 유지한다.,0.14285714285714285
675,675,da165f5d16671aae9e69e95dea3d2795.wav,사차인치는 고소한 맛이 특징적이며 약간 떫은맛이 난다.,30, 4차 인치는 고소한 맛이 특징적이며 약간 떨분 맛이 난다.,0.13043478260869565
676,676,1705bf62b75190cc9d6c9963dffeadfd.wav,꽃차 마이스터는 꽃차를 한가지의 차 문화로 끌어내서 지속적인 연구와 개발을 하는 꽃차 전문가라고 할 수 있다.,61, 꽃차 마이스터는 꽃차를 한 가지의 차 문화로 끌어내서 지속적인 연구와 개발을 하는 꽃차 전문가라고 할 수 있다.,0.0
677,677,c30ec1682257208fa138776c2427f709.wav,부엌에 가면 가방이 있을 거예요.,18, 부어게 가면 가방이 있을거에요,0.23076923076923078
678,678,c03994e78f4b1dea3f9b90b2c2a9ac31.wav,그 친구들은 늘 같이 붙어 다니는 것 같아요.,25, 그 친구들은 늘 같이 붙어 다니는 것 같아요.,0.0
679,679,0ceadc6a40a304542fc338e14070556a.wav,우리 아이가 갑자기 사라졌는데 어디에도 보이지 않아요!,30, 우리 아이가 갑자기 사라졌는데 어디에도 보이지 않아요,0.0
680,680,2ff9ea3be93807e5baa4ab75c88bb699.wav,미국 얘기와 유럽 얘기가 들어보면 다 맞다.,24, 미국 얘기와 유럽 얘기가 들어보면 다 맞다.,0.0
681,681,7f83f2824a079029ac86470b19229f29.wav,이게 하드웨어 문제인지 소프트웨어 문제인지 저희에게 알려주십시오.,36," 이게 하드웨어 문제인지, 소프트웨어 문제인지 저에게 알려주십시오",0.034482758620689655
682,682,fa7bb509455498ec754f80ea9b61eb07.wav,이 중에서 어떤 제품을 선택하냐는 여러분의 몫입니다.,29, 이 중에서 어떤 제품을 선택하냐는 여러분의 몫입니다.,0.0
683,683,69646e7dc228b58e2e2006c123e92088.wav,저희는 창가 쪽에 앉는게 좋아요.,18, 저희는 창가 쪽에 앉는게 좋아요,0.0
684,684,2f1603ae34beb42df37ddff6b1eabf63.wav,나는 그가 그의 모국어인 한국어로 수업을 듣는다면 더 좋은 성적을 받을 거리고 믿어 의심치 않아.,54," 나는 그가 그의 모국어임, 한국어로 수업을 듣는다면 더 좋은 성적을 받을 거라고 믿어 의심치 않아.",0.05128205128205128
685,685,87cd0af073b8ada72eb0927182749103.wav,나는 닭 요리는 다 좋아해서 찜닭도 자주 먹어.,26, 나는 당료리는 다 좋아해서 찜닭도 자주 먹어.,0.1111111111111111
686,686,1c5c41b7e83a30c123ea09c074391b31.wav,경화된 후에는 직경이 노즐의 실제 직경보다 얇아졌습니다.,31, 공화된 후에는 직경이 노즈레의 칠제 직경보다 얇아졌습니다.,0.16
687,687,4e6e32f1be95897d1347c4da7b97b55d.wav,간단히 말하자면 저는 제가 싫어하는 것은 진짜로 싫어한다는 것입니다.,38, 안단히 말하자면 저는 제가 싫어하는 것은 진짜로 싫어한다는 것입니다.,0.034482758620689655
688,688,f301b60f00e90eb0f7cf6e96e43649d6.wav,경찰은 부엌에서 불이 시작된 것으로 보고 있습니다.,28, 경찰은 부옥에서 불이 시작된 것으로 보고 있습니다.,0.047619047619047616
689,689,fd31ba1b26e630f4ec0de104b1cd4d73.wav,일반 컬러렌즈에 비해 높은 객단가이므로 매출액이 높고 수익이 높습니다.,39, 일반 컬러 렌즈에 비해 높은 객단 가임으로 매출액이 높고 수익이 높습니다.,0.06666666666666667
690,690,8de7a76860a7167afafd7abe4a6bcdb8.wav,정말요? 그럼 어떻게 해야 하죠? 어디서 열차를 갈아타야 하나요?,36, 정말요? 그럼 어떻게 해야죠? 어디서 열찌를 갈아타야 하나요?,0.08
691,691,0f0a6f8eb18793aa942acd0ad753a8c2.wav,저기 택시 한 대가 더 오는데 손님이 없는 것 같으니 얼른 잡자!,36, 저기 택시 한 대가 더우는데 손님이 없는 것 같으니 얼른 잡자.,0.041666666666666664
692,692,044e8ea48c6a30773bd39eb67990e964.wav,저는 아빠가 출근할 때 뽀뽀를 해요.,20, 저는 아빠가 출근할 때 뽀뽀를 해요,0.0
693,693,586996e74f63e8466e7663c970770d32.wav,장맛비가 쏟아졌고 그 가운데서도 벼들은 거름을 받아 쑥쑥 자라났습니다.,39, 장마비가 쏟아졌고 그 가운데에서도 벼들은 거름을 받아 쑥쑥 잘 안았습니다.,0.16129032258064516
694,694,b55a592242790649ee63bf3eaae04cfc.wav,멀린 직접 투자가 왜 공시가 안 됐냐는 것은 이건 진짜 경제를 잘 모르시는 것 같습니다.,49, 멀린 직접 투자가 왜 공식이 안 됐냐는 것은 이건 진짜 경제를 잘 모르시는 것 같습니다.,0.058823529411764705
695,695,8c78292fbd941dc694f222952c14955b.wav,겉에 뭍은 먼지를 닦으려면 액체를 스폰지에 놓고 타일에 닦아내십시오.,38," 겉에 묻은 먼지를 닦으려면, 엑체를 스폰지에 놓고 타일에 닦아내십시오.",0.06896551724137931
696,696,2e34c2719eaea2b4d562df7685b1870f.wav,제 몫까지 휴가를 잘 보내길 바랍니다.,21, 제목까지 휴가를 잘 보내기를 바랍니다.,0.1875
697,697,5a17c50eec6f41927888cd7a49b769a5.wav,지금 저는 그저 저기 앉아서 그녀에게 편지 쓰기를 시작해야겠죠.,35, 지금 더는 그저 저오게 앉아서 그녀에게 편지수기를 시작해야겠죠,0.14814814814814814
698,698,b9d5dd374a472f20b87ac969bc9eceac.wav,연구자의 삶이 의미 있는 삶으로 승화되는 순간이다.,28, 연구자의 삶이 의미 있는 삶으로 승화되는 순간이다.,0.0
699,699,9f9a91b8c1effc8df253118c65adce65.wav,그것이 좀 더 짧으면 보기 좋아 보일까요?,23, 그것이 좀더 짧으면 보기 좋아 보일까요?,0.0
700,700,1447b6fda91548f8ba460dc909b0c725.wav,중요한 면접인데 늦으면 안 되지. 혹시 많이 늦을 것 같으면 아빠한테 데려다주라고 할까?,49, 중요한 면접인데 늦으면 안 되지 혹시 많이 늦을 것 같으면 아빠한테 데려다주라고 할까?,0.0
701,701,0cd76cc15b6174ad67ec8aa27762d52f.wav,그녀는 부엌에 있는 냉장고에서 원하는 것을 정확히 찾았습니다.,34, 그녀는 부옥에 있는 냉장고에서 원하는 것을 정업히 찾았습니다.,0.07692307692307693
702,702,71192fd2140e03f262a52c595427e49e.wav,스파게티를 시켜놓고는 면은 거의 입에도 안 대면 어떡해!,31, 스파게트를 시켜놓고는 면은 거의 입에도 안 되면 어떻게 해,0.16666666666666666
703,703,8d8e6775a417d7d80629edbeacd661a4.wav,감독님이 한 번 더 얘기했고 선수들끼리도 얘기했다.,28, 감독님이 한 번 더 얘기했고 선수들끼리도 얘기했다.,0.0
704,704,d821ada14f4d8199b8af2cf4e6b3022d.wav,간행물은 다음 웹페이지 주소인 전국 변호사 시험 웹사이트에서 볼 수 있습니다.,43, 간행물은 다음 웹 페이지 주소인 전국 변호사 시험 웹사이트에서 볼 수 있습니다.,0.0
705,705,c01f5427f5a1995a921b0a204ef83fa1.wav,제가 아마도 넋을 잃었었는가 봅니다.,20, 제가 아마도 넉슬리러 썼는가 봅니다.,0.3333333333333333
706,706,7eaad8ff956a88d0da052d9351f1d976.wav,나는 종일 의자에 앉아 있어서 허리가 너무 아파요.,28, 나는 종이를 의자에 앉아 있어서 허리가 너무 아파요,0.09523809523809523
707,707,6f5b7e5ae9312c23c1a4ecf0ff2f5342.wav,다이어트식의 대명사인 닭가슴살은 닭의 부위 중 지방이 적고 단백질이 풍부해 다이어트 음식으로 높은 인기를 얻고 있다.,65," 다이어트 시계 대명사인 닭가슴살은 닭에 보이준, 지방이 적고 단백질이 풍부해 다이어트 음식으로 높은 인기를 얻고 있다.",0.12244897959183673
708,708,012762a01da81161c3675dd95eae5a90.wav,어디로 가든 비슷해서 제일 짧은 거리로 가볼게요.,27, 어디로 가든 비슷해서 제일 짧은거리로 가볼게요.,0.0
709,709,7f38628699cb0ddbfd82e451cd523527.wav,창백한 낯빛과 형형한 눈빛이 오금을 저리게 만들 정도다.,31, 창백한 낫빛과 흉영한 눈빛이 오금을 저리게 만들 정도다.,0.13043478260869565
710,710,104014bc3d6f684886851ec54d5e384e.wav,청춘부엌은 경복궁 왼쪽에 위치해 있어.,21, 청춘 부어 큰 경복궁 왼쪽에 위치해 있어,0.125
711,711,58ef43a7ec838a3c0e15e54a6734bf50.wav,저기 저 사람 좀 잡아주세요!,16, 저기 저 사람 좀 잡아주세요,0.0
712,712,c7d92b5791e6b89dd68c6f03bf07acea.wav,왜냐면 그들은 자주 텔레비전에 나오지 않으니까 사람들의 관심을 더 끌게 돼.,42, 왜냐하면 그들은 자주 텔레비전에 나오지 않으니까 사람들의 관심을 더 끌게 돼,0.03125
713,713,53cd29c82c94cde2aa3cc48df228b306.wav,부대찌개 오돌뼈볶음 모츠나베 불닭발 모래집볶음 판매량이 급증했다.,36, 부대찌개 오돌뼈 벗금 모친납에 불닭발 모레집볶음 판매량이 급증했다.,0.20689655172413793
714,714,0056e27aa382a043604eb86cf0b902c7.wav,시간을 가장 효율적으로 배분하는 방법을 결정하는 것은 당신의 몫입니다.,39, 시간을 가장 효율적으로 배부나는 방법을 결정하는 것은 당신의 목십니다.,0.13333333333333333
715,715,694bf1272f41c19fc168d02f69b1ca21.wav,그럼 제가 몇 시에 와야 창가 쪽에 앉을 수 있는지 알려주시기 바랍니다.,40, 그럼 제가 몇 시에 와야 창가 쪽에 앉을 수 있는지 알려주시기 바랍니다.,0.0
716,716,7c64b1070923018128c94fb595487aea.wav,건물이 옮겨간다고 금융 수요와 기능까지 옮겨지지는 않는다.,32, 건물이 옮겨간다고 금륭수요와 기능까지 옮겨지지는 않는다.,0.04
717,717,56ad45db696556d94eebc11c863a3a76.wav,이 제품은 스프링의 선형구간 때문에 짧아요.,24, 이 제품은 스프링의 선영구관 때문에 짧아요.,0.1111111111111111
718,718,f6011bbcc197e4f4741b19edb9a2fe3f.wav,난 정말 짜증 나고 내가 싫어하는 많은 이유에 대해 얘기하기가 싫어.,38, 난 정말 짜증나고 내가 싫어하는 많은 이유에 대해 얘기하기가 싫어,0.0
719,719,833fb21be9288fb326bd46e798028582.wav,디버깅 로그 없이는 알 수 없겠지만 다른 방법이 없는지?,31, 디버킹 로그 없이는 알 수 없겠지만 다른 방법이 없는지,0.045454545454545456
720,720,f6b4a0fefde06bb59a0fde4be88d89f6.wav,나는 그가 부엌에 들어오는 것을 보지 못했어요.,26, 나는 그가 부어케 들어오는 것을 보지 못했어요.,0.10526315789473684
721,721,f6e05d80b7d06897a2b1d64353d104b5.wav,닭갈비에 치즈 사리 추가하면 덜 맵고 맛있어!,25, 닭갈비에 치즈 살이 추가하면 덜 맵고 맛있어,0.1111111111111111
722,722,56acdab38149b7d052f5396b2534e134.wav,설비 개조 및 내부이슈로 인한 재고 확보 계획 수립 시 판매계획이 수립하지 않은 계획은 수립 불가합니다.,58, 설비 개조 및 내부 이슈로인한 제거학보 계획 수립시 판매 계획이 수립하지 않는 계획은 수립 불가합니다.,0.09523809523809523
723,723,722086d49d41920948b4c5caf9b378c2.wav,나는 이제 웬만큼은 다 했으니 조금만 올릴 것입니다.,29, 나는 이제 왼 만큼은 다 했으니 조금만 올릴 것입니다.,0.047619047619047616
724,724,58b3674084ffc7e1728f58c69e798dd1.wav,내 의견을 잘 전달하는 것도 중요하지만 최종 결정권과 책임은 그의 몫입니다.,42, 내 의견을 잘 전달하는 것도 중요하지만 최종 결정권과 책임은 그의 목십니다.,0.06451612903225806
725,725,f1bc73de9c66f8d1713d86fb63e1abf2.wav,자리는 선착순으로 앉을 수 있는 건가요?,22, 자리는 선착순으로 앉을 수 있는 건가요?,0.0
726,726,7abc57f01b6da889bb10be22ea086c47.wav,또한 그는 짧은 문장을 잘 만들 수 있습니다.,25, 또한 그는 짧은 문장을 잘 만들 수 있습니다.,0.0
727,727,b0b77970680834a5452a4176f1819996.wav,평소보다 늦게 일어났지만 수업에 늦지 않도록 열심히 달린 내게 감사해요.,40, 평소보다 늦게 일어났지만 수업에 늦지 않도록 열심히 달린 내게 감사해요,0.0
728,728,4405a242e14d79fe33e84c4f6903567c.wav,엄마가 부엌에 있으면 당신이 가서 도와주세요.,25, 엄마가 부옥에 있으면 당신이 가서 도와주세요,0.05263157894736842
729,729,d086507b52132b208be9e508867cea1b.wav,주변의 높이에 비해 높이 올라온 건축물은 상대적으로 높아 보입니다.,37, 주변의 높이의 높이 올라온 건축물은 상대적으로 높아 보입니다.,0.10714285714285714
730,730,7ef807c65adb6d55c05ba4ea2b6a88b4.wav,나 대학로에서 연극 보는 게 이번이 처음이야!,25, 나 대학로에서 연극 보는 게 이번이 처음이야,0.0
731,731,ed1ac0a1917142cf5e2e04adafbca68b.wav,그곳에는 쌀쌀한 날씨에 가는 것을 추천해요.,24, 그곳에는 쌀쌀한 날씨에 가는 것을 추천해요,0.0
732,732,13bd0d3117bf04cbea7437e5a008c404.wav,복지정책에 관해서 얘기하기 전에 인구 고령화로 인한 문제들에 관해서 얘기를 해야 할 것 같습니다.,54, 복지정책에 관해서 이야기하기 전에 인구 고령하로 인한 문제들이 관해서 이야기를 해야 할 것 같습니다.,0.14285714285714285
733,733,1240bafbe993e7eb56f7935d9bafee18.wav,설비투자 감소세가 심화됐고 건설투자 부진도 지속됐다고 분석했다.,35," 설비 투자 감소세가 심화됐고, 건설 투자 부전도 지속됐다고 분석했다.",0.03571428571428571
734,734,c92eaa8d62af3fb4ac6c9be9045a1c34.wav,화웨이의 위헌소송이 미중무역협상에 악재가 될지 이목이 집중된다.,35, 파웨이의 위연 소송이 미중국무역 협상에 악재가 될지 이목이 집중된다.,0.10344827586206896
735,735,876a29dd427afcbc7115f85bd036d8ff.wav,그렇지만 폐기물들은 비닐봉지에 넣어 묶어서 문밖에 놔두면 나중에 내가 처리하면 된다.,47, 그렇지만 폐기물들은 비내봉지에 넣어서 묶어서 운받게 해나두면 나중에 내가 처리하면 된다.,0.18421052631578946
